5.191956124314442178e+01,5.118829981718464239e+01,5.210237659963436840e+01,5.750915750915750380e+01,5.384615384615384670e+01,5.659340659340659130e+01,5.732600732600732130e+01,5.512820512820513130e+01,5.750915750915750380e+01,5.476190476190476630e+01,5.478842303339560971e+01
4.808043875685557822e+01,5.100548446069469577e+01,5.045703839122486301e+01,5.659340659340659130e+01,5.970695970695970800e+01,5.457875457875457670e+01,5.989010989010989050e+01,5.457875457875457670e+01,6.153846153846154010e+01,5.293040293040293420e+01,5.493598114256248977e+01
4.698354661791590559e+01,4.680073126142595896e+01,4.552102376599634681e+01,5.054945054945054750e+01,4.871794871794871540e+01,5.219780219780220420e+01,5.347985347985348170e+01,4.963369963369963500e+01,4.706959706959706580e+01,4.542124542124542330e+01,4.863748987149352843e+01
5.301645338208409441e+01,4.936014625228519037e+01,5.191956124314442178e+01,9.139194139194138700e+01,9.120879120879121160e+01,9.322344322344322620e+01,9.450549450549449659e+01,9.322344322344322620e+01,9.249084249084249620e+01,9.139194139194138700e+01,8.017320583134110734e+01
5.301645338208409441e+01,5.118829981718464239e+01,5.356489945155392718e+01,9.120879120879121160e+01,9.065934065934065700e+01,9.194139194139194160e+01,9.505494505494505120e+01,9.358974358974359120e+01,9.047619047619048160e+01,9.358974358974359120e+01,8.042897991709692462e+01
5.265082266910420117e+01,5.118829981718464239e+01,5.338208409506398766e+01,9.194139194139194160e+01,9.084249084249084660e+01,9.157509157509157660e+01,9.432234432234432120e+01,9.249084249084249620e+01,9.230769230769230660e+01,9.175824175824175200e+01,8.024593018194480010e+01
5.301645338208409441e+01,4.972577696526508362e+01,5.137111517367458902e+01,9.120879120879121160e+01,9.084249084249084660e+01,9.102564102564102200e+01,9.377289377289376660e+01,9.084249084249084660e+01,9.157509157509157660e+01,9.120879120879121160e+01,7.945895359972142558e+01
5.155393053016453564e+01,5.137111517367458902e+01,5.210237659963436840e+01,9.065934065934065700e+01,9.194139194139194160e+01,9.322344322344322620e+01,9.395604395604395620e+01,9.358974358974359120e+01,9.212454212454211699e+01,9.267399267399267160e+01,8.031959204719716183e+01
5.228519195612430792e+01,4.972577696526508362e+01,5.283363802559415490e+01,9.084249084249084660e+01,9.194139194139194160e+01,9.139194139194138700e+01,9.395604395604395620e+01,9.212454212454211699e+01,9.157509157509157660e+01,9.322344322344322620e+01,7.998995520019288108e+01
5.228519195612430792e+01,5.137111517367458902e+01,5.191956124314442178e+01,9.139194139194138700e+01,9.230769230769230660e+01,9.432234432234432120e+01,9.358974358974359120e+01,9.230769230769230660e+01,9.212454212454211699e+01,9.194139194139194160e+01,8.035612163582914036e+01
5.148080438756856125e+01,5.029250457038391176e+01,5.151736745886654489e+01,8.032967032967032139e+01,8.020146520146519720e+01,8.100732600732600019e+01,8.298534798534797119e+01,8.075091575091575180e+01,8.087912087912089021e+01,7.989010989010989761e+01,7.193346324607750830e+01
