3.318066157760814150e+01,3.516539440203562350e+01,3.404580152671755400e+01,3.384223918575063550e+01,3.480916030534351080e+01,3.440203562340967380e+01,3.180661577608142565e+01,3.324847250509164809e+01,3.523421588594704446e+01,3.299389002036659946e+01,3.387284868083519029e+01
3.501272264631043640e+01,3.384223918575063550e+01,3.307888040712468580e+01,3.414758269720101680e+01,3.638676844783714870e+01,3.511450381679389210e+01,3.643765903307888010e+01,3.513238289205703069e+01,3.497963340122199583e+01,3.426680244399184971e+01,3.483991749713675290e+01
3.307888040712468580e+01,3.094147582697200960e+01,3.323155216284987290e+01,3.307888040712468580e+01,3.134860050890585370e+01,3.343511450381679140e+01,3.424936386768447960e+01,3.228105906313646045e+01,3.238289205702647422e+01,3.436863543788187059e+01,3.283964542425231770e+01
3.287531806615776020e+01,3.145038167938930940e+01,3.292620865139949160e+01,8.610687022900764021e+01,8.641221374045801440e+01,8.483460559796436939e+01,8.595419847328244600e+01,8.569246435845214194e+01,8.462321792260692632e+01,8.721995926680244793e+01,6.980954379855205616e+01
3.318066157760814150e+01,3.175572519083969425e+01,3.241730279898219180e+01,8.529262086513995200e+01,8.519083969465648920e+01,8.422391857506362101e+01,8.503816793893129500e+01,8.589613034623218368e+01,8.492871690427699605e+01,8.615071283095723231e+01,6.940747967226877790e+01
3.180661577608142565e+01,3.211195928753180340e+01,3.323155216284987290e+01,8.529262086513995200e+01,8.529262086513995200e+01,8.407124681933841259e+01,8.549618320610686339e+01,8.574338085539714882e+01,8.559063136456211396e+01,8.630346232179225296e+01,6.949402735239398510e+01
3.323155216284987290e+01,3.170483460559796640e+01,3.338422391857506000e+01,8.585241730279898320e+01,8.575063613231552040e+01,8.391857506361323260e+01,8.488549618320611501e+01,8.508146639511201670e+01,8.497963340122200293e+01,8.742362525458247546e+01,6.962124604198733380e+01
3.256997455470737890e+01,3.236641221374046040e+01,3.323155216284987290e+01,8.483460559796436939e+01,8.554707379134860901e+01,8.488549618320611501e+01,8.580152671755725180e+01,8.538696537678207221e+01,8.396130346232179420e+01,8.650712830957229471e+01,6.950920383700501759e+01
3.312977099236641720e+01,3.211195928753180340e+01,3.302798982188295440e+01,8.580152671755725180e+01,8.488549618320611501e+01,8.330788804071247000e+01,8.564885496183207181e+01,8.452138492871689834e+01,8.523421588594705156e+01,8.660896130346232269e+01,6.942780481232153988e+01
3.318066157760814150e+01,3.180661577608142565e+01,3.302798982188295440e+01,8.554707379134860901e+01,8.554707379134860901e+01,8.458015267175572660e+01,8.539440203562340059e+01,8.589613034623218368e+01,8.452138492871689834e+01,8.528513238289205844e+01,6.947866171234899468e+01
3.312468193384223980e+01,3.232569974554707670e+01,3.316030534351145320e+01,6.997964376590331881e+01,7.011704834605596659e+01,6.927735368956743400e+01,7.007124681933842680e+01,6.988798370672097349e+01,6.964358452138492339e+01,7.071283095723013901e+01,5.883003788291019731e+01
