0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.065934065934065700e+01,9.157509157509157660e+01,9.249084249084249620e+01,9.468864468864468620e+01,9.285714285714286120e+01,9.157509157509157660e+01,9.230769230769230660e+01,9.230769230769230660e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.010989010989011661e+01,9.157509157509157660e+01,9.212454212454211699e+01,9.413919413919413159e+01,9.194139194139194160e+01,9.157509157509157660e+01,9.230769230769230660e+01,9.196755625327052996e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.084249084249084660e+01,9.120879120879121160e+01,9.212454212454211699e+01,9.468864468864468620e+01,9.194139194139194160e+01,9.157509157509157660e+01,9.230769230769230660e+01,9.209837781266352863e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.029304029304029200e+01,9.065934065934065700e+01,9.267399267399267160e+01,9.450549450549449659e+01,9.175824175824175200e+01,9.212454212454211699e+01,9.175824175824175200e+01,9.196755625327052996e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.084249084249084660e+01,9.139194139194138700e+01,9.212454212454211699e+01,9.487179487179486159e+01,9.230769230769230660e+01,9.175824175824175200e+01,9.230769230769230660e+01,9.222919937205651308e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.047619047619048160e+01,9.065934065934065700e+01,9.249084249084249620e+01,9.413919413919413159e+01,9.212454212454211699e+01,9.175824175824175200e+01,9.212454212454211699e+01,9.196755625327054418e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.010989010989011661e+01,9.120879120879121160e+01,9.194139194139194160e+01,9.432234432234432120e+01,9.230769230769230660e+01,9.157509157509157660e+01,9.212454212454211699e+01,9.194139194139195581e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.333333333333333570e+01,6.382783882783883200e+01,6.459706959706959140e+01,6.613553113553112439e+01,6.452380952380951840e+01,6.419413919413919700e+01,6.452380952380951840e+01,6.444793301936159935e+01
