4.506904465552687977e-01,6.633117249008788074e-02,1.010058505523799000e-01,4.574054401537178682e-01,1.655248886546760445e-01,3.568993345198676406e-03,-1.032237998309311344e-01,-3.305943629442500281e-02,-8.243089495910113640e-02,2.477413616720685816e-02
4.991440656572722068e-01,2.913693551962663261e-03,7.809536204168673022e-03,-1.299971578885118252e-03,4.963878344150928767e-01,-6.048936232217943208e-03,-2.850868757801886672e-03,-1.205411412202232052e-02,-4.647486175836501761e-03,-2.934135009895307272e-03
5.065046414908206396e-01,6.212981672012244383e-01,-8.561861299662073405e-03,4.047788363937043776e-03,4.728674543110499701e-02,-2.457038053411297884e-02,-8.238456339470842660e-02,-7.390671917133072311e-02,-1.014571126112793903e-01,2.699709415141243046e-02
-7.253463084711672670e-02,-1.840330546216099594e-01,-9.274278221877352291e-02,4.569668732301335745e-01,2.035644186210413542e-01,4.236956932461547476e-01,-5.464685106077699084e-03,5.206027845212009980e-02,9.523887923542959100e-03,-6.843504310875936358e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.950991994702000909e-01,-2.943261068963822359e-04,-3.625529619035896926e-04,5.005648840148969603e-01,5.002852824190431313e-01,5.008576199821183073e-01,2.404444625549549686e-01,-8.585131929413911123e-02,-8.539543772695069868e-02,-8.104763500613859639e-02
3.039688821587672174e-01,-7.228267325865458948e-02,-1.119011093394068485e-01,4.520914695680407491e-01,1.992004319153742875e-01,4.300203471993446769e-01,-1.454219809397880314e-02,2.215392124342143582e-02,-7.819460953849548257e-03,-9.698743852230118367e-02
1.295277441004961949e-01,-1.986347746520462365e-01,-7.157868480193463334e-02,5.742751124523971518e-01,3.944803963441825267e-01,3.594713683480984523e-01,-2.177483096634001691e-02,3.985459673307728545e-02,3.579879098847648516e-02,4.942271476942049907e-03
-5.875752666948668573e-02,-5.144614245505713113e-02,-6.845968618059436461e-02,2.431901023313353394e-01,2.160324417511641781e-01,-2.630470891303270109e-02,8.404956404559235650e-02,9.276554583292739853e-03,6.844407691584168674e-02,1.608406707721346182e-02
-9.063384868627509180e-03,-9.035870805524716040e-03,-1.177594643269286832e-02,4.408599769124652568e-01,-4.890904673433556921e-03,-2.076357562634865983e-02,-5.964432770191563371e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
