0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.912045889101338381e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.736137667304015419e-01,0.000000000000000000e+00,5.736137667304015419e-01,1.912045889101338658e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.824091778202676761e-01,1.912045889101338381e-01,0.000000000000000000e+00,5.736137667304015419e-01,9.560229445506692736e-01,1.912045889101338381e-01,3.824091778202676761e-01,3.824091778202677316e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.912045889101338381e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.912045889101338381e-01,5.736137667304015419e-01,0.000000000000000000e+00,5.736137667304015419e-01,2.185195301830100967e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.560229445506692736e-01,3.824091778202676761e-01,1.912045889101338381e-01,7.648183556405353523e-01,5.736137667304015419e-01,1.912045889101338381e-01,5.736137667304015419e-01,5.189838841846491357e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.912045889101338381e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.912045889101338381e-01,7.648183556405353523e-01,0.000000000000000000e+00,3.824091778202676761e-01,2.185195301830100967e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.824091778202676761e-01,9.560229445506692736e-01,1.912045889101338381e-01,7.648183556405353523e-01,3.277792952745151589e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.824091778202676761e-01,9.560229445506692736e-01,0.000000000000000000e+00,7.648183556405353523e-01,3.004643540016389003e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.912045889101338658e-01,5.736137667304015697e-02,1.912045889101338450e-02,2.485659655831740089e-01,5.353728489483747799e-01,5.736137667304015697e-02,4.015296367112810572e-01,2.157880360557224986e-01
