5.315548597505544981e-01,4.915710665686319758e-01,4.998147818022430355e-01,-2.728792800846524882e-02,-2.440696481145138499e-04,7.517460112772779077e-03,-2.260437258122225887e-02,-3.565123441976068494e-04,2.004920550164870571e-03,9.817536250473622716e-03
2.127057632917645329e-21,5.409610014593093515e-20,-6.236855717360936802e-02,0.000000000000000000e+00,8.995705244615772756e-19,0.000000000000000000e+00,4.051305478758641075e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.891549915885214039e-01,2.413083002101236094e-02,4.153283822556115557e-02,5.501647711342994018e-01,1.799119900805019046e-01,-4.737277579921624765e-02,-5.534550550511869310e-02,5.526231295946140015e-02,9.465430856651774194e-02,-2.729110421409054049e-02
8.164838392146680501e-01,4.418101547321630074e-01,5.766268507144977074e-01,-2.504026886718815903e-01,6.547629751053754554e-02,-1.646560970862201156e-01,-4.219106361151274687e-01,-8.953572441725363151e-02,-2.998460813798561331e-01,-2.218199016536418489e-01
-1.924241399236520378e-01,-1.400368378353101517e-01,7.207748513584015526e-02,4.182700026756150935e-01,4.817626703495879181e-01,-4.813630767979902927e-03,-5.238945062246430640e-02,2.948586953986744308e-01,-3.166924110738158493e-01,1.170869292992640504e-01
5.068773123579677353e-01,-7.573378101019197749e-03,-7.746495180484408612e-03,5.071871400017604614e-01,4.604467291970193443e-01,-1.267820186924626946e-01,4.988293953651390389e-01,2.808016225880875447e-02,3.382435750164332344e-02,4.111635531486079742e-02
7.045082670880036257e-01,5.533587228811759351e-01,4.431809053355940664e-01,-2.365106186743961836e-01,-2.711991120926754428e-01,-3.597511956990059878e-01,-7.912139715851704280e-02,-7.063799006861629093e-02,-3.552857637571779637e-01,4.127870459304986035e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.337997887291622612e-01,-1.316261416387487226e-01,-3.496350623095107468e-01,3.632838609485420367e-01,1.217010324962035650e-01,2.622829796131175839e-01,1.477220535637356266e-02,-2.387353217666176863e-01,2.153911538452012997e-01,1.942008618333782854e-01
1.101878471225817106e-02,-1.014039520349685614e-01,2.664912721847072230e-02,1.432937718427299001e-01,3.355645293477013125e-01,1.190627522667027371e-01,-6.409306084752870551e-03,1.452831297399833910e-01,6.449230973458641714e-02,1.182676794954624633e-01
