5.853970975046115521e-01,4.690475937142448148e-01,4.195546099353359426e-01,1.375024781703799714e-01,8.254841716229743831e-02,3.316201510786145890e-02,2.963270740448416610e-02,1.935683748657678754e-02,-6.990511775561907004e-02,-5.133505121128049270e-02
3.911260903069296302e-01,3.907048576339279267e-01,5.546907352713950079e-01,-3.620069726344463112e-02,3.837501790408463787e-02,-1.289489886061985224e-01,-2.402085217452566701e-02,-5.554543358211479209e-02,1.015644796543534352e-02,1.252363364992239818e-02
3.857882485445030540e-01,7.566894294900654572e-01,4.329441780536361639e-01,-6.221410652264945662e-02,1.539665216295130375e-02,1.319048121185083591e-02,7.340035961887180979e-03,-3.351544143596515979e-02,7.747448638567866648e-03,1.761903741044816216e-02
1.014542851099970333e+00,4.483110196952730386e-01,5.155186100884887601e-01,2.124396890868900448e-02,3.366344275216989756e-02,-2.202070813789575310e-01,4.117272138616467209e-02,-6.802330609877985101e-02,-1.026500483150455563e-02,6.392730085124898043e-02
3.879766820983243658e-01,5.630186771763356912e-01,5.990302265479382493e-01,-6.208975182555833555e-02,1.200825816669433971e-02,-1.518568751719961696e-01,5.886517181613572236e-02,-8.976843135859842449e-03,5.016851769733710054e-02,-2.670133710993253390e-02
3.871743797689220501e-01,5.282707946672828836e-01,6.607049734456446055e-01,-9.809492710394607240e-03,-1.692340637243952561e-01,3.274823741294075052e-02,-1.227818159565847306e-01,2.677408385377782682e-02,-4.472023019166880206e-03,-9.314718753230452619e-02
-1.339043641875439783e-03,-5.627130521996137613e-02,-2.419752996397331324e-02,3.259884316024197481e-01,6.097923166026864017e-01,-1.208296114183728676e-01,1.587300278667786238e-02,9.746491445701806547e-03,1.029443301342595068e-01,-9.481165980083607059e-02
7.729351029534942130e-01,3.072766191475245767e-01,5.864934592223248755e-01,-5.119052775182600379e-02,-7.160495379183884346e-02,-1.110389476498342132e-01,-1.901398947330251027e-02,-6.349941992307581162e-02,1.097417382620202997e-01,-6.409707243481109484e-02
6.893413624394629791e-01,3.871825050319654959e-01,6.254546932908702228e-01,-8.081230355700505519e-03,9.956763999201295040e-03,-3.115587546555923654e-02,-1.019670483658923071e-01,6.694104114496232660e-02,-1.834729696306959534e-02,-3.043520417180964333e-02
4.366696273357285052e-01,5.532852671351805585e-01,4.982932290419640475e-01,-1.480009139578935817e-01,-4.697537449548289112e-02,5.960497172947636785e-02,2.815949389443346378e-04,-2.588586144221091123e-01,6.211079394671158854e-02,-2.496100774996726571e-02
