4.964620885047558163e-01,5.029286939591637307e-01,4.479492854022702475e-01,1.291780531560833278e-01,2.432889078193831850e-02,2.505466373626141774e-03,2.275448284020501269e-02,2.768871893351447511e-02,-6.479471195431715791e-02,-5.832543685973068381e-02
1.492904366109290004e-01,5.005335660558213329e-01,7.579597705728480239e-01,-4.344778521673580557e-02,-1.802607360585723184e-01,-6.863740674513523279e-03,-5.245278709471992012e-02,-1.466847241515309777e-03,-1.634873732552269698e-01,9.288903270533113710e-02
5.031740004852686132e-01,5.214213239191756166e-01,5.446274446638901257e-01,-2.814383387506893489e-03,4.686057408303195837e-02,7.923126948810217673e-02,-6.517278851724349342e-02,-1.840065078702228865e-03,2.356816520814060574e-03,3.388688949109162907e-02
6.502886418541995450e-01,6.464714780661965365e-01,5.506278870822027827e-01,1.070407431874420418e-01,6.988768440642006974e-02,-1.396590411558959743e-01,3.283185741328982499e-02,-1.734320081261048474e-01,-2.556615268659891138e-04,-2.670925547690478422e-02
4.655181042324539886e-01,5.726350268636033469e-01,5.142097024853891085e-01,-2.389755685674081753e-02,-1.394091447773132715e-02,-1.300833077922506492e-03,4.534077638250794129e-02,-4.612455926092848962e-02,4.906695337330906764e-02,-6.139983568799815827e-02
3.754418803490573997e-01,5.144480004170248755e-01,5.373106455333052089e-01,1.729159340586372551e-01,-8.570860530229673646e-02,-2.801214295442477215e-02,-7.771041749905072127e-02,-5.065126711411956778e-02,-5.088460514800260265e-02,-5.558766127264015700e-02
-6.553528341602390950e-02,-8.308000381743098350e-02,-3.232758753125791751e-02,2.575593356857294736e-01,6.558292704167903997e-01,-5.292383767455187404e-02,1.353968013981903806e-01,-1.105695899332511251e-01,4.541876726008999693e-02,-1.072685889832136613e-01
-1.715975512849516812e-02,-7.950373029818531834e-02,-8.743138992054215464e-02,8.560739206523068079e-01,-1.213108221028685874e-01,3.889763491880558477e-01,-2.616221704508613355e-01,3.454545787549880842e-01,-1.992893730472923008e-01,-1.198722812760624201e-01
6.384985547377645121e-01,4.186640527190267358e-01,5.485357678188866881e-01,-9.870129598630456025e-05,5.955064902862458598e-02,-5.610270962737663736e-02,-4.513661679796163867e-02,-4.767798059642588959e-02,6.303727668775813142e-02,9.479529649967440019e-02
6.809789351336714702e-01,2.167875319524521505e-01,6.960783151692717663e-01,-2.685866512594068389e-01,-2.383871618205660875e-02,-1.439108403752664134e-01,4.760034665765251749e-02,-7.603917308462017355e-02,-5.234792121146901733e-01,-3.380180469981430291e-01
