1.254000000000000092e+01,1.174000000000000021e+01,1.240000000000000036e+01,1.262000000000000099e+01,1.254000000000000092e+01,1.188000000000000078e+01,1.154000000000000092e+01,1.182000000000000028e+01,1.206000000000000050e+01,1.284256851370274077e+01,1.219825685137027627e+01
8.200000000000001066e+00,8.740000000000000213e+00,8.240000000000000213e+00,9.959999999999999076e+00,9.919999999999999929e+00,9.800000000000000711e+00,9.980000000000000426e+00,9.640000000000000568e+00,9.180000000000001492e+00,9.341868373674735437e+00,9.300186837367473203e+00
8.880000000000000782e+00,8.140000000000000568e+00,9.160000000000000142e+00,1.519999999999999929e+01,1.506000000000000050e+01,1.448000000000000043e+01,1.418000000000000149e+01,1.456000000000000050e+01,1.507999999999999829e+01,1.616323264652930547e+01,1.309032326465292861e+01
5.620000000000000107e+00,4.919999999999999929e+00,4.879999999999999893e+00,2.033999999999999986e+01,1.948000000000000043e+01,1.960000000000000142e+01,1.919999999999999929e+01,2.030000000000000071e+01,2.067999999999999972e+01,2.072414482896579457e+01,1.557441448289658048e+01
5.299999999999999822e+00,5.099999999999999645e+00,5.700000000000000178e+00,2.558000000000000185e+01,2.560000000000000142e+01,2.611999999999999744e+01,2.569999999999999929e+01,2.560000000000000142e+01,2.617999999999999616e+01,2.530506101220244020e+01,1.961850610122024108e+01
5.540000000000000036e+00,5.600000000000000533e+00,5.339999999999999858e+00,1.816000000000000014e+01,1.746000000000000085e+01,1.769999999999999929e+01,1.726000000000000156e+01,1.660000000000000142e+01,1.690000000000000213e+01,1.768353670734146732e+01,1.382435367073414589e+01
4.200000000000000178e+00,3.899999999999999911e+00,4.100000000000000533e+00,1.851999999999999957e+01,1.796000000000000085e+01,1.839999999999999858e+01,1.833999999999999986e+01,1.821999999999999886e+01,1.912000000000000099e+01,1.868373674734947087e+01,1.414437367473494689e+01
8.200000000000001066e+00,8.699999999999999289e+00,8.219999999999998863e+00,9.980000000000000426e+00,9.919999999999999929e+00,9.839999999999999858e+00,1.004000000000000092e+01,9.619999999999999218e+00,9.240000000000000213e+00,9.341868373674735437e+00,9.310186837367472990e+00
3.819999999999999840e+00,3.660000000000000142e+00,3.419999999999999929e+00,1.577999999999999936e+01,1.565999999999999837e+01,1.491999999999999993e+01,1.541999999999999993e+01,1.616000000000000014e+01,1.545999999999999908e+01,1.478295659131826412e+01,1.190829565913182719e+01
5.220000000000000639e+00,4.580000000000000071e+00,5.500000000000000000e+00,2.426000000000000156e+01,2.388000000000000256e+01,2.446000000000000085e+01,2.398000000000000043e+01,2.417999999999999972e+01,2.444000000000000128e+01,2.326465293058611650e+01,1.837646529305861165e+01
6.752000000000000668e+00,6.508000000000000007e+00,6.696000000000000618e+00,1.703999999999999915e+01,1.674800000000000111e+01,1.671999999999999886e+01,1.656400000000000006e+01,1.667000000000000171e+01,1.683399999999999963e+01,1.681336267253450600e+01,1.373453626725344989e+01
