0.000000000000000000e+00,3.824091778202676761e-01,3.824091778202676761e-01,0.000000000000000000e+00,1.912045889101338381e-01,3.824091778202676761e-01,1.912045889101338381e-01,3.824091778202676761e-01,3.824091778202676761e-01,0.000000000000000000e+00,2.294455066921606279e-01
1.908396946564885344e-01,1.912045889101338381e-01,1.912045889101338381e-01,0.000000000000000000e+00,1.912045889101338381e-01,3.824091778202676761e-01,9.560229445506692736e-01,1.912045889101338381e-01,1.912045889101338381e-01,1.912045889101338381e-01,2.676499350488228401e-01
0.000000000000000000e+00,3.824091778202676761e-01,3.824091778202676761e-01,0.000000000000000000e+00,1.912045889101338381e-01,3.824091778202676761e-01,1.912045889101338381e-01,3.824091778202676761e-01,3.824091778202676761e-01,0.000000000000000000e+00,2.294455066921606279e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.560229445506692736e-01,7.648183556405353523e-01,5.736137667304015419e-01,3.824091778202676761e-01,1.147227533460803084e+00,3.824091778202676761e-01,1.912045889101338381e-01,4.397705544933078192e-01
0.000000000000000000e+00,1.912045889101338381e-01,0.000000000000000000e+00,7.648183556405353523e-01,7.648183556405353523e-01,1.912045889101338381e-01,5.736137667304015419e-01,1.147227533460803084e+00,1.912045889101338381e-01,1.147227533460803084e+00,4.971319311663480178e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.912045889101338381e-01,1.338432122370937005e+00,1.147227533460803084e+00,7.648183556405353523e-01,7.648183556405353523e-01,7.648183556405353523e-01,5.736137667304015419e-01,1.912045889101338381e-01,5.736137667304015419e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.338432122370937005e+00,9.560229445506692736e-01,7.648183556405353523e-01,5.736137667304015419e-01,5.736137667304015419e-01,3.824091778202676761e-01,3.824091778202676761e-01,4.971319311663480178e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.560229445506692736e-01,1.912045889101338381e-01,7.648183556405353523e-01,9.560229445506692736e-01,1.147227533460803084e+00,3.824091778202676761e-01,1.147227533460803084e+00,5.544933078393882164e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.912045889101338381e-01,3.824091778202676761e-01,9.560229445506692736e-01,3.824091778202676761e-01,7.648183556405353523e-01,1.338432122370937005e+00,5.736137667304015419e-01,7.648183556405353523e-01,5.353728489483747799e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.648183556405353523e-01,9.560229445506692736e-01,0.000000000000000000e+00,5.736137667304015419e-01,1.338432122370937005e+00,1.912045889101338381e-01,5.736137667304015419e-01,4.397705544933078192e-01
1.908396946564885205e-02,1.147227533460803139e-01,1.338432122370936950e-01,6.500956022944551771e-01,6.309751434034417406e-01,4.588910133843212558e-01,5.927342256214149785e-01,8.413001912045890984e-01,3.632887189292543506e-01,4.588910133843212558e-01,4.263825843270619975e-01
